1,0.8656150648080215
2,0.8687943262411347
3,0.8695280019564686
4,0.8643922719491318
5,0.8755196869650281
6,0.8705062362435804
7,0.8679383712399119
8,0.867571533382245
9,0.8695280019564686
10,0.8741746148202495
